"Type","Entrypoint","Parent Class","Manifest Access Control","Access Control Level"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.addPrintJobStateChangeListener(Landroid/print/IPrintJobStateChangeListener;II)V","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.addPrintServiceRecommendationsChangeListener(Landroid/printservice/recommendation/IRecommendationsChangeListener;I)V","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.addPrintServicesChangeListener(Landroid/print/IPrintServicesChangeListener;I)V","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.cancelPrintJob(Landroid/print/PrintJobId;II)V","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.createPrinterDiscoverySession(Landroid/print/IPrinterDiscoveryObserver;I)V","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","NONE"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.destroyPrinterDiscoverySession(Landroid/print/IPrinterDiscoveryObserver;I)V","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","NONE"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.getBindInstantServiceAllowed(I)Z","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.getCustomPrinterIcon(Landroid/print/PrinterId;I)Landroid/graphics/drawable/Icon;","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","NONE"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.getPrintJobInfo(Landroid/print/PrintJobId;II)Landroid/print/PrintJobInfo;","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.getPrintJobInfos(II)Ljava/util/List;","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.getPrintServiceRecommendations(I)Ljava/util/List;","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.getPrintServices(II)Ljava/util/List;","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.isPrintServiceEnabled(Landroid/content/ComponentName;I)Z","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","NONE"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.print(Ljava/lang/String;Landroid/print/IPrintDocumentAdapter;Landroid/print/PrintAttributes;Ljava/lang/String;II)Landroid/os/Bundle;","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.removePrintJobStateChangeListener(Landroid/print/IPrintJobStateChangeListener;I)V","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","NONE"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.removePrintServiceRecommendationsChangeListener(Landroid/printservice/recommendation/IRecommendationsChangeListener;I)V","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.removePrintServicesChangeListener(Landroid/print/IPrintServicesChangeListener;I)V","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.restartPrintJob(Landroid/print/PrintJobId;II)V","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.setBindInstantServiceAllowed(IZ)V","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.setPrintServiceEnabled(Landroid/content/ComponentName;ZI)V","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.startPrinterDiscovery(Landroid/print/IPrinterDiscoveryObserver;Ljava/util/List;I)V","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","NONE"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.startPrinterStateTracking(Landroid/print/PrinterId;I)V","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","NONE"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.stopPrinterDiscovery(Landroid/print/IPrinterDiscoveryObserver;I)V","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","NONE"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.stopPrinterStateTracking(Landroid/print/PrinterId;I)V","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","NONE"
"SERVICE","com.android.server.print.PrintManagerService$PrintManagerImpl.validatePrinters(Ljava/util/List;I)V","Lcom/android/server/print/PrintManagerService$PrintManagerImpl","","NONE"
"SERVICE","com.android.server.VcnManagementService.addVcnUnderlyingNetworkPolicyListener(Landroid/net/vcn/IVcnUnderlyingNetworkPolicyListener;)V","Lcom/android/server/VcnManagementService","","NORMAL"
"SERVICE","com.android.server.VcnManagementService.clearVcnConfig(Landroid/os/ParcelUuid;Ljava/lang/String;)V","Lcom/android/server/VcnManagementService","","SYS_OR_SIG"
"SERVICE","com.android.server.VcnManagementService.getConfiguredSubscriptionGroups(Ljava/lang/String;)Ljava/util/List;","Lcom/android/server/VcnManagementService","","SYS_OR_SIG"
"SERVICE","com.android.server.VcnManagementService.getUnderlyingNetworkPolicy(Landroid/net/NetworkCapabilities;Landroid/net/LinkProperties;)Landroid/net/vcn/VcnUnderlyingNetworkPolicy;","Lcom/android/server/VcnManagementService","","NONE"
"SERVICE","com.android.server.VcnManagementService.registerVcnStatusCallback(Landroid/os/ParcelUuid;Landroid/net/vcn/IVcnStatusCallback;Ljava/lang/String;)V","Lcom/android/server/VcnManagementService","","NONE"
"SERVICE","com.android.server.VcnManagementService.removeVcnUnderlyingNetworkPolicyListener(Landroid/net/vcn/IVcnUnderlyingNetworkPolicyListener;)V","Lcom/android/server/VcnManagementService","","NORMAL"
"SERVICE","com.android.server.VcnManagementService.setVcnConfig(Landroid/os/ParcelUuid;Landroid/net/vcn/VcnConfig;Ljava/lang/String;)V","Lcom/android/server/VcnManagementService","","SYS_OR_SIG"
"SERVICE","com.android.server.VcnManagementService.unregisterVcnStatusCallback(Landroid/net/vcn/IVcnStatusCallback;)V","Lcom/android/server/VcnManagementService","","NONE"
"SERVICE","android.app.IWallpaperManager.addOnLocalColorsChangedListener(Landroid/app/ILocalWallpaperColorConsumer;Ljava/util/List;III)V","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.clearWallpaper(Ljava/lang/String;II)V","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.getHeightHint(I)I","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.getName()Ljava/lang/String;","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.getWallpaper(Ljava/lang/String;Landroid/app/IWallpaperManagerCallback;ILandroid/os/Bundle;I)Landroid/os/ParcelFileDescriptor;","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.getWallpaperColors(III)Landroid/app/WallpaperColors;","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.getWallpaperDimAmount()F","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.getWallpaperIdForUser(II)I","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.getWallpaperInfo(I)Landroid/app/WallpaperInfo;","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.getWallpaperWithFeature(Ljava/lang/String;Ljava/lang/String;Landroid/app/IWallpaperManagerCallback;ILandroid/os/Bundle;I)Landroid/os/ParcelFileDescriptor;","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.getWidthHint(I)I","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.hasNamedWallpaper(Ljava/lang/String;)Z","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.isSetWallpaperAllowed(Ljava/lang/String;)Z","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.isWallpaperBackupEligible(II)Z","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.isWallpaperSupported(Ljava/lang/String;)Z","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.lockScreenWallpaperExists()Z","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.notifyGoingToSleep(IILandroid/os/Bundle;)V","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.notifyWakingUp(IILandroid/os/Bundle;)V","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.registerWallpaperColorsCallback(Landroid/app/IWallpaperManagerCallback;II)V","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.removeOnLocalColorsChangedListener(Landroid/app/ILocalWallpaperColorConsumer;Ljava/util/List;III)V","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.setDimensionHints(IILjava/lang/String;I)V","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.setDisplayPadding(Landroid/graphics/Rect;Ljava/lang/String;I)V","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.setInAmbientMode(ZJ)V","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.setLockWallpaperCallback(Landroid/app/IWallpaperManagerCallback;)Z","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.setWallpaper(Ljava/lang/String;Ljava/lang/String;Landroid/graphics/Rect;ZLandroid/os/Bundle;ILandroid/app/IWallpaperManagerCallback;I)Landroid/os/ParcelFileDescriptor;","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.setWallpaperComponent(Landroid/content/ComponentName;)V","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.setWallpaperComponentChecked(Landroid/content/ComponentName;Ljava/lang/String;I)V","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.setWallpaperDimAmount(F)V","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.settingsRestored()V","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","android.app.IWallpaperManager.unregisterWallpaperColorsCallback(Landroid/app/IWallpaperManagerCallback;II)V","Lcom/android/server/wallpaper/IWallpaperManagerService","","NONE"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.addUidPolicy(II)V","Lcom/android/server/net/NetworkPolicyManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.factoryReset(Ljava/lang/String;)V","Lcom/android/server/net/NetworkPolicyManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.getMultipathPreference(Landroid/net/Network;)I","Lcom/android/server/net/NetworkPolicyManagerService","","NONE"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.getNetworkPolicies(Ljava/lang/String;)[Landroid/net/NetworkPolicy;","Lcom/android/server/net/NetworkPolicyManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.getRestrictBackground()Z","Lcom/android/server/net/NetworkPolicyManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.getRestrictBackgroundByCaller()I","Lcom/android/server/net/NetworkPolicyManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.getRestrictBackgroundStatus(I)I","Lcom/android/server/net/NetworkPolicyManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.getSubscriptionPlan(Landroid/net/NetworkTemplate;)Landroid/telephony/SubscriptionPlan;","Lcom/android/server/net/NetworkPolicyManagerService","","NONE"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.getSubscriptionPlans(ILjava/lang/String;)[Landroid/telephony/SubscriptionPlan;","Lcom/android/server/net/NetworkPolicyManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.getSubscriptionPlansOwner(I)Ljava/lang/String;","Lcom/android/server/net/NetworkPolicyManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.getUidPolicy(I)I","Lcom/android/server/net/NetworkPolicyManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.getUidsWithPolicy(I)[I","Lcom/android/server/net/NetworkPolicyManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.isUidNetworkingBlocked(IZ)Z","Lcom/android/server/net/NetworkPolicyManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.isUidRestrictedOnMeteredNetworks(I)Z","Lcom/android/server/net/NetworkPolicyManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.notifyStatsProviderWarningOrLimitReached()V","Lcom/android/server/net/NetworkPolicyManagerService","","NORMAL"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.registerListener(Landroid/net/INetworkPolicyListener;)V","Lcom/android/server/net/NetworkPolicyManagerService","","NORMAL"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.removeUidPolicy(II)V","Lcom/android/server/net/NetworkPolicyManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.setDeviceIdleMode(Z)V","Lcom/android/server/net/NetworkPolicyManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.setNetworkPolicies([Landroid/net/NetworkPolicy;)V","Lcom/android/server/net/NetworkPolicyManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.setRestrictBackground(Z)V","Lcom/android/server/net/NetworkPolicyManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.setSubscriptionOverride(III[IJLjava/lang/String;)V","Lcom/android/server/net/NetworkPolicyManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.setSubscriptionPlans(I[Landroid/telephony/SubscriptionPlan;JLjava/lang/String;)V","Lcom/android/server/net/NetworkPolicyManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.setUidPolicy(II)V","Lcom/android/server/net/NetworkPolicyManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.setWifiMeteredOverride(Ljava/lang/String;I)V","Lcom/android/server/net/NetworkPolicyManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.snoozeLimit(Landroid/net/NetworkTemplate;)V","Lcom/android/server/net/NetworkPolicyManagerService","","NONE"
"SERVICE","com.android.server.net.NetworkPolicyManagerService.unregisterListener(Landroid/net/INetworkPolicyListener;)V","Lcom/android/server/net/NetworkPolicyManagerService","","NORMAL"
